timestamp,AQI in  (Bosch BME68X - AQI),Air Temperature in ºC (Bosch BMP280 - Temperature),Air Temperature in degC (Bosch BME68X - Temperature),Relative Humidity in % (Bosch BME68X - Humidity),Barometric Pressure in kPa (Bosch BME68X - Pressure),Gas Resistance in Ohm (Bosch BME68X - Gas Resistance),PM1 in ug/m3 (Plantower PMS5003 - PM1),Relative Humidity in % (Sensirion SHT31 - Humidity),Barometric Pressure in kPa (Bosch BMP280 - Pressure),PM2.5 in ug/m3 (Plantower PMS5003 - PM2.5),PM10 in ug/m3 (Plantower PMS5003 - PM10),PM1 in ug/m3 (Seeed HM-3301 - PM1.0),PM2.5 in ug/m3 (Seeed HM-3301 - PM2.5),PM10 in ug/m3 (Seeed HM-3301 - PM10.0)
2026-05-30 20:10:51 UTC,,28.89395,,,,,16,54.85596,100.64,23,27,,,
2026-05-30 20:11:51 UTC,,28.89679,,,,,16,53.455,100.64,23,26,,,
2026-05-30 20:12:52 UTC,,28.88133,,,,,17,52.629,100.639,24,28,,,
2026-05-30 20:13:52 UTC,,28.83621,,,,,16,51.79593,100.637,23,27,,,
2026-05-30 20:14:52 UTC,,28.76237,,,,,16,50.78405,100.637,23,27,,,
2026-05-30 20:15:52 UTC,,28.58093,,,,,16,52.18076,100.638,23,27,,,
2026-05-30 20:16:52 UTC,,28.53296,,,,,16,51.48903,100.638,23,27,,,
2026-05-30 20:17:52 UTC,,28.53359,,,,,16,51.21707,100.638,23,27,,,
2026-05-30 20:18:52 UTC,,28.49888,,,,,16,52.14958,100.638,23,27,,,
2026-05-30 20:19:52 UTC,,28.47869,,,,,16,52.55372,100.638,23,26,,,
2026-05-30 20:20:52 UTC,,28.49636,,,,,17,52.23588,100.638,24,28,,,
2026-05-30 20:21:52 UTC,,28.52349,,,,,16,52.20625,100.64,23,27,,,
2026-05-30 20:22:52 UTC,,28.5074,,,,,16,53.15962,100.641,23,27,,,
2026-05-30 20:23:52 UTC,,28.46133,,,,,17,53.81754,100.64,25,29,,,
2026-05-30 20:24:53 UTC,,28.50519,,,,,17,53.2196,100.642,24,28,,,
2026-05-30 20:25:53 UTC,,28.53138,,,,,16,53.20982,100.643,23,27,,,
2026-05-30 20:26:53 UTC,,28.54653,,,,,17,53.93029,100.644,25,29,,,
2026-05-30 20:27:53 UTC,,28.54022,,,,,17,54.37387,100.646,24,28,,,
2026-05-30 20:28:53 UTC,,28.56736,,,,,16,54.02067,100.646,23,27,,,
2026-05-30 20:29:53 UTC,,28.61532,,,,,17,53.75163,100.647,24,28,,,
2026-05-30 20:30:53 UTC,,28.62416,,,,,17,54.46661,100.65,24,28,,,
2026-05-30 20:31:53 UTC,,28.61942,,,,,17,54.91843,100.651,24,28,,,
2026-05-30 20:32:53 UTC,,28.64214,,,,,16,54.69865,100.653,23,27,,,
2026-05-30 20:33:53 UTC,,28.69042,,,,,16,54.3343,100.652,23,27,,,
2026-05-30 20:34:53 UTC,,28.72513,,,,,17,54.66309,100.653,24,28,,,
2026-05-30 20:35:53 UTC,,28.70778,,,,,17,55.42528,100.654,24,28,,,
2026-05-30 20:36:53 UTC,,28.75101,,,,,17,54.98444,100.653,24,28,,,
2026-05-30 20:37:54 UTC,,28.80023,,,,,17,54.66697,100.654,24,28,,,
2026-05-30 20:38:54 UTC,,28.78445,,,,,17,55.31422,100.655,25,29,,,
2026-05-30 20:39:54 UTC,,28.81033,,,,,17,54.70216,100.655,25,29,,,
2026-05-30 20:40:54 UTC,,28.82106,,,,,17,53.06898,100.655,25,29,,,
2026-05-30 20:41:54 UTC,,28.79329,,,,,17,52.41653,100.654,24,28,,,
2026-05-30 20:42:54 UTC,,28.72576,,,,,17,51.42208,100.655,25,29,,,
2026-05-30 20:43:54 UTC,,28.64151,,,,,17,51.35762,100.655,24,28,,,
2026-05-30 20:44:54 UTC,,28.53391,,,,,16,51.888,100.656,23,27,,,
2026-05-30 20:45:54 UTC,,28.50267,,,,,16,51.63107,100.657,23,27,,,
2026-05-30 20:46:54 UTC,,28.49888,,,,,17,51.48444,100.657,24,28,,,
2026-05-30 20:47:54 UTC,,28.42189,,,,,17,53.04736,100.658,24,28,,,
2026-05-30 20:48:54 UTC,,28.40012,,,,,17,52.66986,100.66,24,28,,,
2026-05-30 20:49:55 UTC,,28.43735,,,,,17,52.42124,100.661,24,28,,,
2026-05-30 20:50:55 UTC,,28.48878,,,,,17,52.14821,100.662,25,29,,,
2026-05-30 20:51:55 UTC,,28.46133,,,,,17,53.67644,100.662,25,29,,,
2026-05-30 20:52:55 UTC,,28.4768,,,,,17,53.59128,100.663,25,29,,,
2026-05-30 20:53:55 UTC,,28.52255,,,,,17,53.16841,100.664,24,28,,,
2026-05-30 20:54:55 UTC,,28.56168,,,,,17,53.20731,100.665,25,29,,,
2026-05-30 20:55:55 UTC,,28.59986,,,,,17,53.88394,100.667,24,28,,,
2026-05-30 20:56:55 UTC,,28.5844,,,,,17,54.30592,100.667,24,28,,,
2026-05-30 20:57:55 UTC,,28.62636,,,,,17,53.92799,100.667,24,28,,,
2026-05-30 20:58:55 UTC,,28.66865,,,,,17,53.88683,100.668,24,28,,,
2026-05-30 20:59:55 UTC,,28.65603,,,,,17,54.69386,100.668,25,29,,,
2026-05-30 21:00:55 UTC,,28.6535,,,,,17,54.89623,100.669,25,29,,,
2026-05-30 21:01:56 UTC,,28.69452,,,,,17,54.41581,100.669,24,28,,,
2026-05-30 21:02:56 UTC,,28.73586,,,,,17,54.46885,100.669,25,29,,,
2026-05-30 21:03:56 UTC,,28.72198,,,,,17,55.2782,100.669,25,29,,,
2026-05-30 21:04:56 UTC,,28.70809,,,,,17,55.49992,100.67,24,28,,,
2026-05-30 21:05:56 UTC,,28.74343,,,,,17,54.96984,100.671,24,28,,,
2026-05-30 21:06:56 UTC,,28.76742,,,,,17,55.00031,100.671,25,29,,,
2026-05-30 21:07:56 UTC,,28.77814,,,,,18,55.40143,100.672,26,30,,,
2026-05-30 21:08:56 UTC,,28.7873,,,,,17,53.86977,100.671,25,29,,,
2026-05-30 21:09:56 UTC,,28.78004,,,,,17,53.00973,100.671,25,29,,,
2026-05-30 21:10:56 UTC,,28.65981,,,,,18,52.22484,100.67,26,30,,,
2026-05-30 21:11:56 UTC,,28.61721,,,,,17,51.19516,100.67,25,29,,,
2026-05-30 21:12:56 UTC,,28.47616,,,,,17,52.39318,100.67,25,29,,,
2026-05-30 21:13:57 UTC,,28.40958,,,,,18,52.1441,100.67,26,30,,,
2026-05-30 21:14:57 UTC,,28.41494,,,,,17,51.87186,100.671,25,29,,,
2026-05-30 21:15:57 UTC,,28.40043,,,,,17,52.83031,100.67,25,29,,,
2026-05-30 21:16:57 UTC,,28.37077,,,,,18,53.09387,100.671,26,30,,,
2026-05-30 21:17:57 UTC,,28.37235,,,,,17,52.86657,100.672,25,29,,,
2026-05-30 21:18:57 UTC,,28.41147,,,,,17,52.5779,100.672,25,29,,,
2026-05-30 21:19:57 UTC,,28.39002,,,,,17,53.90172,100.673,25,29,,,
2026-05-30 21:20:57 UTC,,28.39128,,,,,18,53.90862,100.674,26,30,,,
2026-05-30 21:21:57 UTC,,28.43325,,,,,17,53.53154,100.676,25,29,,,
2026-05-30 21:22:57 UTC,,28.48752,,,,,17,53.37134,100.677,24,28,,,
2026-05-30 21:23:57 UTC,,28.45439,,,,,18,54.65187,100.677,26,30,,,
2026-05-30 21:24:57 UTC,,28.46038,,,,,17,54.52449,100.678,25,29,,,
2026-05-30 21:25:58 UTC,,28.51844,,,,,17,54.19559,100.679,25,29,,,
2026-05-30 21:26:58 UTC,,28.56483,,,,,17,54.06743,100.681,24,28,,,
2026-05-30 21:27:58 UTC,,28.61122,,,,,17,54.55249,100.683,25,29,,,
2026-05-30 21:28:58 UTC,,28.58692,,,,,18,55.25219,100.684,26,30,,,
2026-05-30 21:29:58 UTC,,28.64751,,,,,17,54.57112,100.685,25,29,,,
2026-05-30 21:30:58 UTC,,28.6961,,,,,18,54.53747,100.686,26,30,,,
2026-05-30 21:31:58 UTC,,28.70494,,,,,17,55.24868,100.688,25,29,,,
2026-05-30 21:32:58 UTC,,28.68159,,,,,17,55.69292,100.689,25,29,,,
2026-05-30 21:33:58 UTC,,28.71409,,,,,17,55.21612,100.69,25,29,,,
2026-05-30 21:34:58 UTC,,28.7488,,,,,17,55.07209,100.692,24,28,,,
2026-05-30 21:35:58 UTC,,28.75416,,,,,17,55.87995,100.693,25,29,,,
2026-05-30 21:36:58 UTC,,28.73838,,,,,18,55.00972,100.694,26,30,,,
2026-05-30 21:37:58 UTC,,28.74154,,,,,18,53.50724,100.695,26,30,,,
2026-05-30 21:38:59 UTC,,28.70336,,,,,18,52.37753,100.695,26,30,,,
2026-05-30 21:39:59 UTC,,28.65666,,,,,17,51.65854,100.695,25,29,,,
2026-05-30 21:40:59 UTC,,28.48279,,,,,18,52.47416,100.695,26,30,,,
2026-05-30 21:41:59 UTC,,28.408,,,,,18,52.37053,100.695,26,30,,,
2026-05-30 21:42:59 UTC,,28.37361,,,,,18,51.9927,100.697,26,30,,,
2026-05-30 21:43:59 UTC,,28.39349,,,,,18,52.1419,100.699,26,30,,,
2026-05-30 21:44:59 UTC,,28.36919,,,,,18,52.97317,100.7,26,30,,,
2026-05-30 21:45:59 UTC,,28.39917,,,,,17,52.63633,100.701,25,29,,,
2026-05-30 21:46:59 UTC,,28.42252,,,,,17,52.5861,100.703,25,29,,,
2026-05-30 21:47:59 UTC,,28.43356,,,,,18,53.0088,100.704,26,30,,,
2026-05-30 21:48:59 UTC,,28.43167,,,,,18,53.71934,100.704,26,30,,,
2026-05-30 21:49:59 UTC,,28.43672,,,,,18,53.7805,100.705,26,30,,,
2026-05-30 21:51:00 UTC,,28.45123,,,,,17,53.58774,100.705,25,29,,,
2026-05-30 21:52:00 UTC,,28.50172,,,,,18,53.66191,100.706,26,30,,,
2026-05-30 21:53:00 UTC,,28.51308,,,,,18,54.4105,100.707,26,30,,,
2026-05-30 21:54:00 UTC,,28.54274,,,,,18,54.38096,100.709,26,30,,,
2026-05-30 21:55:00 UTC,,28.57998,,,,,18,54.08302,100.711,26,30,,,
2026-05-30 21:56:00 UTC,,28.59607,,,,,18,54.44242,100.712,26,30,,,
2026-05-30 21:57:00 UTC,,28.59513,,,,,18,55.05703,100.714,26,30,,,
2026-05-30 21:58:00 UTC,,28.64466,,,,,18,54.80034,100.716,26,30,,,
2026-05-30 21:59:00 UTC,,28.67654,,,,,18,54.71025,100.718,26,30,,,
2026-05-30 22:00:00 UTC,,28.70714,,,,,18,54.95116,100.719,26,30,,,
2026-05-30 22:01:00 UTC,,28.69642,,,,,18,55.48468,100.721,26,30,,,
2026-05-30 22:02:00 UTC,,28.68916,,,,,17,55.66006,100.722,25,29,,,
2026-05-30 22:03:01 UTC,,28.72166,,,,,18,55.19687,100.724,26,30,,,
2026-05-30 22:04:01 UTC,,28.75795,,,,,18,55.26301,100.724,26,30,,,
2026-05-30 22:05:01 UTC,,28.70746,,,,,18,55.62196,100.724,26,30,,,
2026-05-30 22:06:01 UTC,,28.70967,,,,,18,53.71103,100.726,26,30,,,
2026-05-30 22:07:01 UTC,,28.69326,,,,,18,52.92413,100.726,26,30,,,
2026-05-30 22:08:01 UTC,,28.63015,,,,,18,51.6882,100.726,26,30,,,
2026-05-30 22:09:01 UTC,,28.46386,,,,,17,52.24479,100.725,25,29,,,
2026-05-30 22:10:01 UTC,,28.39822,,,,,18,52.25584,100.724,26,30,,,
2026-05-30 22:11:01 UTC,,28.39065,,,,,17,51.90185,100.725,25,29,,,
2026-05-30 22:12:01 UTC,,28.39885,,,,,18,51.75663,100.725,26,30,,,
2026-05-30 22:13:01 UTC,,28.33732,,,,,18,53.24331,100.724,26,30,,,
2026-05-30 22:14:01 UTC,,28.32028,,,,,18,53.18065,100.725,26,30,,,
2026-05-30 22:15:01 UTC,,28.32849,,,,,18,52.89398,100.727,26,30,,,
2026-05-30 22:16:01 UTC,,28.33574,,,,,18,52.94849,100.727,26,30,,,
2026-05-30 22:17:02 UTC,,28.32533,,,,,18,53.91287,100.728,26,30,,,
2026-05-30 22:18:02 UTC,,28.37172,,,,,18,53.85211,100.73,26,30,,,
2026-05-30 22:19:02 UTC,,28.40327,,,,,18,53.74224,100.731,26,30,,,
2026-05-30 22:20:02 UTC,,28.41494,,,,,18,53.80435,100.731,26,30,,,
2026-05-30 22:21:02 UTC,,28.41053,,,,,18,54.80777,100.732,26,30,,,
2026-05-30 22:22:02 UTC,,28.40769,,,,,18,54.8479,100.733,26,30,,,
2026-05-30 22:23:02 UTC,,28.46102,,,,,18,54.30882,100.735,26,30,,,
2026-05-30 22:24:02 UTC,,28.52097,,,,,18,54.21616,100.737,26,30,,,
2026-05-30 22:25:02 UTC,,28.51971,,,,,18,55.12753,100.738,26,30,,,
2026-05-30 22:26:02 UTC,,28.5216,,,,,18,55.29707,100.739,26,30,,,
2026-05-30 22:27:02 UTC,,28.55821,,,,,18,54.98415,100.74,26,30,,,
2026-05-30 22:28:02 UTC,,28.59639,,,,,18,54.76648,100.742,26,30,,,
2026-05-30 22:29:03 UTC,,28.60522,,,,,18,55.55982,100.743,26,30,,,
2026-05-30 22:30:03 UTC,,28.58503,,,,,18,55.88283,100.744,26,30,,,
2026-05-30 22:31:03 UTC,,28.61122,,,,,18,55.5132,100.746,26,30,,,
2026-05-30 22:32:03 UTC,,28.64183,,,,,18,55.35486,100.747,26,30,,,
2026-05-30 22:33:03 UTC,,28.64341,,,,,19,56.04077,100.749,27,31,,,
2026-05-30 22:34:03 UTC,,28.63457,,,,,18,56.24362,100.749,26,30,,,
2026-05-30 22:35:03 UTC,,28.67875,,,,,19,55.78078,100.751,27,31,,,
2026-05-30 22:36:03 UTC,,28.71882,,,,,18,55.56929,100.752,26,30,,,
2026-05-30 22:37:03 UTC,,28.78162,,,,,18,55.67331,100.753,26,30,,,
2026-05-30 22:38:03 UTC,,28.78351,,,,,18,54.84703,100.754,26,30,,,
2026-05-30 22:39:03 UTC,,28.77625,,,,,18,53.4114,100.756,26,30,,,
2026-05-30 22:40:03 UTC,,28.73081,,,,,18,52.51481,100.756,26,30,,,
2026-05-30 22:41:03 UTC,,28.66928,,,,,18,51.66024,100.756,26,30,,,
2026-05-30 22:42:04 UTC,,28.5093,,,,,18,52.72493,100.757,26,30,,,
2026-05-30 22:43:04 UTC,,28.46291,,,,,18,52.25799,100.757,26,30,,,
2026-05-30 22:44:04 UTC,,28.47648,,,,,18,52.09991,100.758,26,30,,,
2026-05-30 22:45:04 UTC,,28.4058,,,,,18,53.24607,100.758,26,30,,,
2026-05-30 22:46:04 UTC,,28.36698,,,,,17,53.58946,100.76,25,29,,,
2026-05-30 22:47:04 UTC,,28.37266,,,,,18,53.41579,100.76,26,30,,,
2026-05-30 22:48:04 UTC,,28.39633,,,,,17,53.17106,100.76,25,29,,,
2026-05-30 22:49:04 UTC,,28.37582,,,,,18,54.05445,100.761,26,30,,,
2026-05-30 22:50:04 UTC,,28.36604,,,,,18,54.59893,100.763,26,30,,,
2026-05-30 22:51:04 UTC,,28.40359,,,,,17,54.17277,100.764,25,29,,,
2026-05-30 22:52:04 UTC,,28.45975,,,,,17,53.93835,100.765,25,29,,,
2026-05-30 22:53:04 UTC,,28.52129,,,,,18,54.28358,100.766,26,30,,,
2026-05-30 22:54:05 UTC,,28.52065,,,,,17,55.16827,100.767,25,29,,,
2026-05-30 22:55:05 UTC,,28.55221,,,,,18,54.8616,100.768,26,30,,,
2026-05-30 22:56:05 UTC,,28.58692,,,,,18,54.74488,100.769,26,30,,,
2026-05-30 22:57:05 UTC,,28.60933,,,,,17,55.03875,100.771,25,29,,,
2026-05-30 22:58:05 UTC,,28.60175,,,,,17,55.74937,100.772,25,29,,,
2026-05-30 22:59:05 UTC,,28.63425,,,,,17,55.59111,100.773,25,29,,,
2026-05-30 23:00:05 UTC,,28.66328,,,,,18,55.34436,100.774,26,30,,,
2026-05-30 23:01:05 UTC,,28.68032,,,,,18,55.77423,100.775,26,30,,,
2026-05-30 23:02:05 UTC,,28.65192,,,,,17,56.47774,100.776,25,29,,,
2026-05-30 23:03:05 UTC,,28.6778,,,,,17,56.05253,100.778,25,29,,,
2026-05-30 23:04:05 UTC,,28.7103,,,,,18,55.75815,100.78,26,30,,,
2026-05-30 23:05:05 UTC,,28.73271,,,,,19,56.23738,100.781,27,31,,,
2026-05-30 23:06:06 UTC,,28.69957,,,,,18,55.77698,100.783,26,30,,,
2026-05-30 23:07:06 UTC,,28.68474,,,,,18,54.42792,100.783,26,30,,,
2026-05-30 23:08:06 UTC,,28.61406,,,,,18,53.57008,100.784,26,30,,,
2026-05-30 23:09:06 UTC,,28.57682,,,,,18,52.37358,100.784,26,30,,,
2026-05-30 23:10:06 UTC,,28.44997,,,,,18,53.11148,100.784,26,30,,,
2026-05-30 23:11:06 UTC,,28.40232,,,,,17,52.80383,100.784,24,28,,,
2026-05-30 23:12:06 UTC,,28.40516,,,,,17,52.55701,100.786,25,29,,,
2026-05-30 23:13:06 UTC,,28.4383,,,,,17,52.53484,100.787,25,29,,,
2026-05-30 23:14:06 UTC,,28.41211,,,,,17,53.70989,100.787,25,29,,,
2026-05-30 23:15:06 UTC,,28.44524,,,,,17,53.50635,100.789,25,29,,,
2026-05-30 23:16:06 UTC,,28.46102,,,,,18,53.40791,100.79,26,30,,,
2026-05-30 23:17:06 UTC,,28.50519,,,,,18,53.51468,100.79,26,30,,,
2026-05-30 23:18:07 UTC,,28.46133,,,,,17,54.92984,100.791,25,29,,,
2026-05-30 23:19:07 UTC,,28.46449,,,,,18,54.84242,100.791,26,30,,,
2026-05-30 23:20:07 UTC,,28.49541,,,,,18,54.36082,100.792,26,30,,,
2026-05-30 23:21:07 UTC,,28.50046,,,,,18,54.61787,100.793,26,30,,,
2026-05-30 23:22:07 UTC,,28.47743,,,,,18,55.67047,100.794,26,30,,,
2026-05-30 23:23:07 UTC,,28.49162,,,,,18,55.53003,100.795,26,30,,,
2026-05-30 23:24:07 UTC,,28.54527,,,,,18,54.96202,100.796,26,30,,,
2026-05-30 23:25:07 UTC,,28.5803,,,,,18,55.16998,100.797,26,30,,,
2026-05-30 23:26:07 UTC,,28.5661,,,,,18,56.05684,100.797,26,30,,,
2026-05-30 23:27:07 UTC,,28.58187,,,,,18,56.00471,100.799,26,30,,,
2026-05-30 23:28:07 UTC,,28.62258,,,,,17,55.66409,100.801,25,29,,,
2026-05-30 23:29:07 UTC,,28.64908,,,,,18,55.68147,100.802,26,30,,,
2026-05-30 23:30:08 UTC,,28.66234,,,,,18,56.22041,100.804,26,30,,,
2026-05-30 23:31:08 UTC,,28.66297,,,,,18,56.56798,100.806,26,30,,,
2026-05-30 23:32:08 UTC,,28.7062,,,,,18,56.07702,100.809,26,30,,,
2026-05-30 23:33:08 UTC,,28.74785,,,,,18,55.9946,100.811,26,30,,,
2026-05-30 23:34:08 UTC,,28.77783,,,,,18,56.07374,100.811,26,30,,,
2026-05-30 23:35:08 UTC,,28.80149,,,,,19,54.51859,100.812,27,31,,,
2026-05-30 23:36:08 UTC,,28.78603,,,,,19,53.38592,100.813,27,31,,,
2026-05-30 23:37:08 UTC,,28.74343,,,,,19,52.61673,100.814,27,31,,,
2026-05-30 23:38:08 UTC,,28.61879,,,,,19,52.69318,100.813,28,32,,,
2026-05-30 23:39:08 UTC,,28.51782,,,,,19,53.22134,100.813,27,31,,,
2026-05-30 23:40:08 UTC,,28.53359,,,,,18,52.62803,100.813,26,30,,,
2026-05-30 23:41:08 UTC,,28.56262,,,,,19,52.37831,100.815,28,32,,,
2026-05-30 23:42:08 UTC,,28.48437,,,,,19,54.15715,100.815,27,31,,,
2026-05-30 23:43:09 UTC,,28.50866,,,,,19,53.66959,100.817,28,33,,,
2026-05-30 23:44:09 UTC,,28.51971,,,,,19,53.59726,100.816,27,31,,,
2026-05-30 23:45:09 UTC,,28.52065,,,,,19,53.44972,100.817,27,31,,,
2026-05-30 23:46:09 UTC,,28.48658,,,,,19,54.89286,100.816,27,31,,,
2026-05-30 23:47:09 UTC,,28.45186,,,,,19,55.07729,100.816,27,31,,,
2026-05-30 23:48:09 UTC,,28.47869,,,,,18,54.64856,100.817,26,30,,,
2026-05-30 23:49:09 UTC,,28.49225,,,,,18,54.55597,100.817,26,30,,,
2026-05-30 23:50:09 UTC,,28.46891,,,,,20,55.77108,100.818,29,34,,,
2026-05-30 23:51:09 UTC,,28.45313,,,,,19,55.87748,100.819,28,32,,,
2026-05-30 23:52:09 UTC,,28.51497,,,,,19,55.17424,100.821,27,31,,,
2026-05-30 23:53:09 UTC,,28.55253,,,,,19,55.11865,100.822,28,32,,,
2026-05-30 23:54:09 UTC,,28.57398,,,,,19,56.01719,100.823,28,33,,,
2026-05-30 23:55:10 UTC,,28.56042,,,,,19,56.2874,100.824,28,33,,,
2026-05-30 23:56:10 UTC,,28.61784,,,,,19,55.6702,100.825,27,31,,,
2026-05-30 23:57:10 UTC,,28.66549,,,,,19,55.60916,100.825,27,31,,,
2026-05-30 23:58:10 UTC,,28.70683,,,,,20,56.10432,100.826,29,34,,,
2026-05-30 23:59:10 UTC,,28.692,,,,,20,56.64722,100.828,29,34,,,
2026-05-31 00:00:10 UTC,,28.72923,,,,,20,56.23008,100.829,29,34,,,
2026-05-31 00:01:10 UTC,,28.75069,,,,,19,56.11065,100.83,28,33,,,
2026-05-31 00:02:10 UTC,,28.78382,,,,,20,56.50368,100.832,29,34,,,
2026-05-31 00:03:10 UTC,,28.78382,,,,,20,55.18541,100.833,29,34,,,
2026-05-31 00:04:10 UTC,,28.74722,,,,,20,53.99201,100.834,29,34,,,
2026-05-31 00:05:10 UTC,,28.69421,,,,,20,53.33293,100.835,29,34,,,
2026-05-31 00:06:10 UTC,,28.61816,,,,,21,52.68641,100.836,30,35,,,
2026-05-31 00:07:11 UTC,,28.44398,,,,,20,53.9227,100.836,29,34,,,
2026-05-31 00:08:11 UTC,,28.36099,,,,,20,53.66919,100.837,29,34,,,
2026-05-31 00:09:11 UTC,,28.38276,,,,,20,53.10221,100.839,29,34,,,
2026-05-31 00:10:11 UTC,,28.42347,,,,,20,53.49662,100.841,29,34,,,
2026-05-31 00:11:11 UTC,,28.40548,,,,,20,54.24038,100.843,29,34,,,
2026-05-31 00:12:11 UTC,,28.42788,,,,,20,53.9339,100.844,29,34,,,
2026-05-31 00:13:11 UTC,,28.47364,,,,,19,53.77893,100.846,27,31,,,
2026-05-31 00:14:11 UTC,,28.50456,,,,,19,54.49024,100.848,28,32,,,
2026-05-31 00:15:11 UTC,,28.47743,,,,,20,55.21629,100.85,29,34,,,
2026-05-31 00:16:11 UTC,,28.50046,,,,,20,54.88131,100.851,29,34,,,
2026-05-31 00:17:11 UTC,,28.52129,,,,,19,54.70182,100.852,28,33,,,
2026-05-31 00:18:11 UTC,,28.5216,,,,,20,55.48684,100.854,29,34,,,
2026-05-31 00:19:12 UTC,,28.49825,,,,,19,55.9791,100.855,28,33,,,
2026-05-31 00:20:12 UTC,,28.53202,,,,,20,55.45442,100.857,29,34,,,
2026-05-31 00:21:12 UTC,,28.58093,,,,,20,55.31908,100.858,29,34,,,
2026-05-31 00:22:12 UTC,,28.57083,,,,,20,56.11194,100.86,29,34,,,
2026-05-31 00:23:12 UTC,,28.53675,,,,,20,56.73384,100.86,29,34,,,
2026-05-31 00:24:12 UTC,,28.58629,,,,,19,56.01215,100.861,28,32,,,
2026-05-31 00:25:12 UTC,,28.63141,,,,,20,55.79436,100.862,29,34,,,
2026-05-31 00:26:12 UTC,,28.59733,,,,,19,56.73582,100.863,27,31,,,
2026-05-31 00:27:12 UTC,,28.57146,,,,,19,57.14877,100.863,28,33,,,
2026-05-31 00:28:12 UTC,,28.61406,,,,,19,56.59497,100.865,28,33,,,
2026-05-31 00:29:12 UTC,,28.65571,,,,,19,56.36245,100.866,28,33,,,
2026-05-31 00:30:12 UTC,,28.67938,,,,,19,56.63175,100.868,28,32,,,
2026-05-31 00:31:13 UTC,,28.69547,,,,,19,56.00067,100.869,27,31,,,
2026-05-31 00:32:13 UTC,,28.69263,,,,,19,54.57748,100.87,27,31,,,
2026-05-31 00:33:13 UTC,,28.6554,,,,,19,53.74378,100.871,28,33,,,
2026-05-31 00:34:13 UTC,,28.58787,,,,,18,52.95644,100.872,26,30,,,
2026-05-31 00:35:13 UTC,,28.40611,,,,,18,54.08561,100.873,26,30,,,
2026-05-31 00:36:13 UTC,,28.33543,,,,,19,53.86721,100.873,28,32,,,
2026-05-31 00:37:13 UTC,,28.35184,,,,,19,53.19841,100.873,27,31,,,
2026-05-31 00:38:13 UTC,,28.36162,,,,,19,53.3405,100.873,27,31,,,
2026-05-31 00:39:13 UTC,,28.30072,,,,,19,54.81252,100.874,27,31,,,
2026-05-31 00:40:13 UTC,,28.28368,,,,,19,54.72232,100.875,27,31,,,
2026-05-31 00:41:13 UTC,,28.30797,,,,,18,54.32778,100.875,26,30,,,
2026-05-31 00:42:13 UTC,,28.33543,,,,,19,54.50016,100.875,27,31,,,
2026-05-31 00:43:13 UTC,,28.31618,,,,,19,55.63385,100.876,27,31,,,
2026-05-31 00:44:14 UTC,,28.30861,,,,,18,55.61919,100.877,26,30,,,
2026-05-31 00:45:14 UTC,,28.34994,,,,,18,55.22525,100.878,26,30,,,
2026-05-31 00:46:14 UTC,,28.39822,,,,,17,55.07645,100.878,25,29,,,
2026-05-31 00:47:14 UTC,,28.38592,,,,,18,56.29625,100.88,26,30,,,
2026-05-31 00:48:14 UTC,,28.3714,,,,,18,56.34182,100.883,26,30,,,
2026-05-31 00:49:14 UTC,,28.41621,,,,,18,55.89256,100.883,26,30,,,
2026-05-31 00:50:14 UTC,,28.46165,,,,,18,55.76323,100.885,26,30,,,
2026-05-31 00:51:14 UTC,,28.44208,,,,,18,56.87709,100.885,26,30,,,
2026-05-31 00:52:14 UTC,,28.4506,,,,,18,56.81006,100.887,26,30,,,
2026-05-31 00:53:14 UTC,,28.50519,,,,,18,56.32027,100.887,26,30,,,
2026-05-31 00:54:14 UTC,,28.54432,,,,,18,56.33273,100.887,26,30,,,
2026-05-31 00:55:14 UTC,,28.55568,,,,,17,57.11912,100.887,25,29,,,
2026-05-31 00:56:15 UTC,,28.55253,,,,,18,57.16652,100.889,26,30,,,
2026-05-31 00:57:15 UTC,,28.61658,,,,,18,56.64309,100.89,26,30,,,
2026-05-31 00:58:15 UTC,,28.64183,,,,,17,56.63994,100.891,25,29,,,
2026-05-31 00:59:15 UTC,,28.6311,,,,,17,57.40386,100.892,24,28,,,
2026-05-31 01:00:15 UTC,,28.63583,,,,,17,55.6117,100.892,25,29,,,
2026-05-31 01:01:15 UTC,,28.60869,,,,,17,54.44419,100.893,25,29,,,
2026-05-31 01:02:15 UTC,,28.57935,,,,,17,53.55184,100.894,24,28,,,
2026-05-31 01:03:15 UTC,,28.47427,,,,,17,53.30916,100.892,24,28,,,
2026-05-31 01:04:15 UTC,,28.36698,,,,,17,54.18111,100.893,24,28,,,
2026-05-31 01:05:15 UTC,,28.31965,,,,,17,53.93897,100.893,25,29,,,
2026-05-31 01:06:15 UTC,,28.35909,,,,,17,53.35356,100.892,24,28,,,
2026-05-31 01:07:15 UTC,,28.34647,,,,,17,54.31296,100.892,24,28,,,
2026-05-31 01:08:16 UTC,,28.33227,,,,,17,54.79672,100.891,24,28,,,
2026-05-31 01:09:16 UTC,,28.37329,,,,,16,54.46503,100.89,23,27,,,
2026-05-31 01:10:16 UTC,,28.41905,,,,,16,54.17494,100.887,23,27,,,
2026-05-31 01:11:16 UTC,,28.45691,,,,,17,55.06448,100.887,24,28,,,
2026-05-31 01:12:16 UTC,,28.46133,,,,,16,55.55283,100.887,23,27,,,
